JK,chi1,phi,lambda,mu,nc,nf,cf,free_energy_density,constraint_residual,bond_residual,hybrid_residual,density_residual,success
7.0,0.021488098200707323,2.921802761382422,1.5376259673982986,-2.9239396067583545,0.7500000000000112,0.9999999999999755,-0.8348007889664086,-0.9760613459971181,-2.453592884421596e-14,-6.151329445813758e-15,-8.43769498715119e-15,1.1213252548714081e-14,True
6.934343434343434,0.02062976318708508,2.892365719259877,1.5154189422069904,-2.893915711173766,0.7499999999999856,1.0000000000000149,-0.8342147303910379,-0.9757355477223097,1.4876988529977098e-14,6.071532165918825e-16,4.085620730620576e-14,-1.4432899320127035e-14,True
6.8686868686868685,0.01975653481717101,2.8629109398024797,1.4932567208927647,-2.8639405724774396,0.7500000000000014,1.0000000000000007,-0.8336123030601363,-0.975405284219401,6.661338147750939e-16,-4.718447854656915e-16,-8.881784197001252e-15,1.4432899320127035e-15,True
6.803030303030303,0.018868043581573436,2.833437979982829,1.4711405219880886,-2.8340154193862195,0.7499999999999944,1.00000000000002,-0.8329929028011912,-0.9750704907019165,1.9984014443252818e-14,-6.245004513516506e-16,-1.0658141036401503e-14,-5.551115123125783e-15,True
6.737373737373737,0.01796390848038094,2.8039463831400386,1.4490716069935865,-2.8041415201259903,0.7500000000000036,1.0000000000000044,-0.8323558978436731,-0.974731102729512,4.440892098500626e-15,-2.060851489460447e-15,-1.1546319456101628e-14,3.552713678800501e-15,True
6.671717171717171,0.017043736613173162,2.7744356785195112,1.4270512822075865,-2.774320183927708,0.7499999999999992,0.9999999999999972,-0.831700627323039,-0.9743870563716501,-2.7755575615628914e-15,-8.187894806610529e-16,-1.9984014443252818e-14,-7.771561172376096e-16,True
6.606060606060606,0.01610712275347019,2.7449053807985413,1.4050809006455085,-2.744552762583621,0.7499999999999906,1.000000000000021,-0.831026399691307,-0.9740382883907395,2.1094237467877974e-14,-6.453171330633722e-16,-1.8207657603852567e-14,-9.43689570931383e-15,True
6.540404040404041,0.015153648907218202,2.7153549895978597,1.3831618640535244,-2.7148406520688226,0.7499999999999943,1.0000000000000036,-0.8303324910276163,-0.9736847364445471,3.552713678800501e-15,-8.083811398051921e-16,-2.708944180085382e-14,-5.662137425588298e-15,True
6.474747474747475,0.014182883854591558,2.6857839889792503,1.3612956250216903,-2.685185294230284,0.7499999999999909,1.0000000000000102,-0.8296181432416412,-0.9733263393102003,1.021405182655144e-14,8.135853102331225e-16,-2.220446049250313e-15,-9.103828801926284e-15,True
6.409090909090909,0.0131943826745717,2.656191846928726,1.3394836892019764,-2.655588178544655,0.7500000000000094,0.9999999999999941,-0.8288825621621521,-0.9729630371329243,-5.88418203051333e-15,5.533767888366015e-16,1.1546319456101628e-14,9.43689570931383e-15,True
6.343434343434343,0.012187686251630738,2.6265780148265994,1.31772761763718,-2.6260508439503836,0.7500000000000016,1.0000000000000033,-0.8281249155026454,-0.9725947716997907,3.3306690738754696e-15,-1.8735013540549517e-16,2.708944180085382e-14,1.5543122344752192e-15,True
6.277777777777778,0.011162320763824635,2.596941926903305,1.2960290292064587,-2.5965748807537903,0.750000000000007,1.0000000000000058,-0.8273443306948641,-0.9722214867434043,5.773159728050814e-15,-1.1102230246251565e-16,-1.865174681370263e-14,6.994405055138486e-15,True
6.212121212121212,0.01011779715170142,2.567282999682533,1.2743896031942394,-2.5671619326153663,0.7500000000000052,1.0000000000000069,-0.8265398925807218,-0.9718431282758213,6.8833827526759706e-15,6.227657278756737e-16,-1.199040866595169e-14,5.218048215738236e-15,True
6.146464646464646,0.009053610567056359,2.537600631410982,1.2528110819887865,-2.5378136986163686,0.7500000000000048,0.9999999999999981,-0.8257106409521198,-0.9714596449579334,-1.887379141862766e-15,7.077671781985373e-16,4.8405723873656825e-14,4.773959005888173e-15,True
6.08080808080808,0.007969239800994258,2.5078942014765566,1.2312952739185552,-2.5085319354112374,0.7499999999999947,1.0000000000000013,-0.8248555679275026,-0.9710709885057835,1.3322676295501878e-15,-3.3480163086352377e-16,8.43769498715119e-15,-5.329070518200751e-15,True
6.015151515151515,0.006864146690110145,2.4781630698151966,1.2098440562334436,-2.479318459467341,0.7500000000000028,1.000000000000002,-0.8239736151526559,-0.9706771141386876,1.9984014443252818e-15,5.637851296924623e-16,1.199040866595169e-14,2.7755575615628914e-15,True
5.94949494949495,0.0057377755002133105,2.4484065763066263,1.1884593782387007,-2.450175149396734,0.7500000000000017,1.0000000000000075,-0.8230636708127614,-0.9702779810719884,7.549516567451064e-15,6.192962809237201e-16,-2.2648549702353193e-14,1.6653345369377348e-15,True
5.883838383838384,0.004589552286107644,2.418624040161663,1.1671432645913267,-2.421103948381633,0.749999999999998,1.0000000000000102,-0.8221245664412201,-0.9698735530599341,1.021405182655144e-14,1.2420620087993939e-15,-7.105427357601002e-15,-1.9984014443252818e-15,True
5.818181818181818,0.0034188842265870916,2.3888147593014675,1.1458978187673698,-2.3921068666987226,0.7499999999999979,1.0000000000000127,-0.8211550735098672,-0.9694637989920392,1.2656542480726785e-14,1.0239205316953104e-15,3.552713678800501e-14,-2.1094237467877974e-15,True
5.752525252525253,0.0022251589331359887,2.3589780097297326,1.124725226709379,-2.3631859843446374,0.7499999999999919,1.0000000000000215,-0.8201538997831184,-0.9690486935488003,2.1538326677728037e-14,1.4467593789646571e-15,5.773159728050814e-15,-8.104628079763643e-15,True
5.686868686868687,0.0010077437307896954,2.3291130449021313,1.1036277606666376,-2.3343434537667247,0.7499999999999881,1.0000000000000306,-0.8191196854185088,-0.9686282179218224,3.064215547965432e-14,1.8299164267210344e-15,7.993605777301127e-15,-1.1879386363489175e-14,True
5.621212121212121,-0.00023401509061493517,2.2992190950922264,1.0826077832367695,-2.305581502702278,0.7499999999999926,1.000000000000026,-0.8180509987929286,-0.9682023606045975,2.5979218776228663e-14,1.7019805703677449e-15,-1.9984014443252818e-14,-7.438494264988549e-15,True
5.555555555555555,-0.0015007930569493368,2.2692953667583913,1.0616677516224318,-2.276902437130248,0.7500000000000031,1.000000000000014,-0.8169463320330292,-0.967771118260099,1.3988810110276972e-14,7.261986151307909e-15,-2.3092638912203256e-14,3.1086244689504383e-15,True
5.48989898989899,-0.0027932883246195033,2.2393410419141446,1.0408102221155717,-2.2483086443394553,0.749999999999984,1.0000000000000324,-0.8158040962263107,-0.9673344966719248,3.241851231905457e-14,1.2416283279303997e-15,3.9968028886505635e-15,-1.5987211554602254e-14,True
5.424242424242424,-0.0041122225327828495,2.20935527750492,1.0200378548230429,-2.2198025961156405,0.7499999999999848,1.0000000000000289,-0.814622616286742,-0.9668925117875782,2.886579864025407e-14,4.394054564649252e-15,-3.197442310920451e-14,-1.5210055437364645e-14,True
5.358585858585858,-0.005458341696728304,2.1793372047956425,0.999353418648692,-2.1913868520547863,0.749999999999992,1.0000000000000309,-0.8134001254468263,-0.966445190859288,3.086420008457935e-14,4.662069341687669e-15,-2.042810365310288e-14,-7.993605777301127e-15,True
5.292929292929292,-0.006832417147015345,2.149285928772028,0.9787597965480188,-2.1630640630020412,0.7499999999999705,1.000000000000058,-0.8121347593451543,-0.9659925736945157,5.795364188543317e-14,3.752206878537834e-15,3.552713678800501e-15,-2.9531932455029164e-14,True
5.227272727272727,-0.008235246520120618,2.119200527561892,0.9582599910737689,-2.1348369746254257,0.749999999999967,1.0000000000000444,-0.8108245496758643,-0.9655347140215746,4.440892098500626e-14,5.783568068906675e-15,-2.5757174171303632e-14,-3.297362383136715e-14,True
5.161616161616161,-0.009667654807776807,2.0890800518802277,0.9378571302315136,-2.106708431126252,0.7499999999999689,1.000000000000059,-0.8094674173626066,-0.9650716809819817,5.906386491005833e-14,7.426351200656711e-15,-3.4638958368304884e-14,-3.108624468950438e-14,True
5.095959595959596,-0.011130495473868383,2.058923524503616,0.9175544736669483,-2.0786813790920995,0.7499999999999728,1.0000000000000517,-0.808061165216497,-0.9646035607589296,5.1736392947532295e-14,7.651865252533696e-15,-3.375077994860476e-14,-2.7200464103316335e-14,True
5.03030303030303,-0.012624651650423627,2.0287299397805696,0.8973554192093388,-2.0507588714989433,0.7499999999999653,1.0000000000000677,-0.8066034700332563,-0.9641304583514718,6.772360450213455e-14,8.810660534486203e-15,-4.4853010194856324e-14,-3.47499806707674e-14,True
4.9646464646464645,-0.014151037426790166,1.998498263183177,0.8772635097981175,-2.022944071868804,0.749999999999977,1.000000000000066,-0.805091874079903,-0.9636524995049732,6.59472476627343e-14,1.005098781980962e-14,-1.6653345369377348e-14,-2.298161660974074e-14,True
4.898989898989899,-0.015710599250554434,1.9682274309061505,0.8572824408230221,-1.9952402585911133,0.7499999999999738,1.000000000000063,-0.8035237759163549,-0.9631698328077177,6.306066779870889e-14,1.1848161340921592e-14,-7.238654120556021e-14,-2.6201263381153694e-14,True
4.833333333333333,-0.01730431746337363,1.937916349520251,0.8374160679141092,-1.9676508294181374,0.7499999999999548,1.000000000000091,-0.80189642049115,-0.9626826319627715,9.103828801926284e-14,1.4873519083025144e-14,-2.7977620220553945e-14,-4.518607710224387e-14,True
4.767676767676767,-0.01893320800187669,1.9075638956843226,0.8176684152217399,-1.9401793061455879,0.7499999999999613,1.0000000000000946,-0.8002068884438799,-0.9621910982442468,9.459100169806334e-14,1.718417075302625e-14,-7.771561172376096e-14,-3.8746783559417963e-14,True
4.702020202020202,-0.02059832430205024,1.8771689159217837,0.7980436842355056,-1.9128293394966496,0.7499999999999507,1.0000000000001041,-0.7984520845381889,-0.9616954631424584,1.0413891970983968e-13,2.0147078449994638e-14,-6.972200594645983e-14,-4.929390229335695e-14,True
4.636363636363637,-0.02230075945738723,1.8467302264639502,0.7785462631996508,-1.8856047142265486,0.749999999999949,1.000000000000125,-0.7966287251413334,-0.9611959912038016,1.2501111257279263e-13,2.39495923093358e-14,-5.0182080713057076e-14,-5.0959236830294685e-14,True
4.570707070707071,-0.02404164869516235,1.8162466131599082,0.7591807371937782,-1.858509354477151,0.7499999999999327,1.000000000000165,-0.7947333246534174,-0.960692983062251,1.6497914145929826e-13,2.8390484407836425e-14,-4.8405723873656825e-14,-6.727951529228449e-14,True
4.505050505050505,-0.02582217225570475,1.7857168314500067,0.7399518989645386,-1.8315473294148124,0.749999999999946,1.0000000000001479,-0.7927621807782825,-0.960186778656652,1.4788170688007085e-13,3.3736902160796944e-14,-6.417089082333405e-14,-5.395683899678261e-14,True
4.4393939393939394,-0.027643558784886894,1.7551396063919873,0.7208647606125574,-1.8047228591994244,0.7499999999999397,1.0000000000001754,-0.790711358511095,-0.9596777606166883,1.7541523789077473e-13,3.9565573040079016e-14,-6.439293542825908e-14,-6.0285110237146e-14,True
4.373737373737374,-0.029507089385119086,1.724513632720307,0.7019245662658945,-1.7780403213463412,0.7499999999999135,1.000000000000207,-0.7885766726989313,-0.9591663577892483,2.0694557179012918e-13,4.61714000365987e-14,-8.304468224196171e-14,-8.64863736182997e-14,True
4.308080808080808,-0.031414102516499294,1.6938375749074122,0.6831368059068199,-1.7515042575670625,0.749999999999902,1.0000000000002425,-0.786353669007492,-0.9586530488572378,2.424727085781342e-13,5.6614435361979076e-14,-1.4011014570769476e-13,-9.803269307440132e-14,True
4.242424242424242,-0.03336600000256308,1.6631100671753714,0.6645072305643751,-1.7251193812010526,0.7499999999998873,1.0000000000002798,-0.7840376030970159,-0.95813836598034,2.7977620220553945e-13,6.660644258360549e-14,-1.1679546219056647e-13,-1.1268763699945339e-13,True
4.1767676767676765,-0.03536425447968321,1.6323297133807895,0.6460418691474961,-1.6988905853950447,0.7499999999998757,1.0000000000003266,-0.7816234177737081,-0.9576228983500863,3.2662761384472105e-13,8.124750872084974e-14,-1.6142642778049776e-13,-1.2434497875801753e-13,True
4.111111111111111,-0.03741041874507753,1.601495086659726,0.627747047278597,-1.6728229522377929,0.7499999999998589,1.000000000000382,-0.7791057178345355,-0.9571072955065137,3.8191672047105385e-13,9.773432063653331e-14,-1.525446435834965e-13,-1.411093464298574e-13,True
4.045454545454545,-0.03950613761671148,1.5706047286652336,0.6096294085984963,-1.6469217631382065,0.7499999999998528,1.0000000000004292,-0.7764787422615298,-0.9565922701942048,4.292122213200855e-13,1.195085697069942e-13,-1.3322676295501878e-13,-1.4721557306529576e-13,True
3.9797979797979797,-0.04165316313705439,1.5396571481573094,0.5916959391687311,-1.6211925108348386,0.7499999999998234,1.0000000000005045,-0.7737363333380178,-0.9560786004464137,5.044853423896711e-13,1.4493961586481419e-13,-1.603162047558726e-13,-1.766364832178624e-13,True
3.914141414141414,-0.04385337425606136,1.508650818600926,0.5739539958054317,-1.5956409135713174,0.7499999999998221,1.000000000000572,-0.7708719021497356,-0.9555671304553843,5.719869022868806e-13,1.7811446761939465e-13,-1.978417429882029e-13,-1.7785772854495008e-13,True
3.848484848484848,-0.046108802552609116,1.4775841742792015,0.5564113394638945,-1.570272932166654,0.7499999999997747,1.000000000000677,-0.7678783897830029,-0.9550587696108755,6.770140004164205e-13,2.1778412406803227e-13,-2.1316282072803006e-13,-2.2526425169644426e-13,True
3.7828282828282824,-0.048421666148706854,1.4464556042205443,0.5390761751841991,-1.5450947909806396,0.7499999999997738,1.0000000000007914,-0.7647482233263663,-0.9545544888409605,7.913669719528116e-13,2.7230301347103136e-13,-2.8466118351389014e-13,-2.2615243011614439e-13,True
3.7171717171717167,-0.0507944148126963,1.4152634429415636,0.5219572006448548,-1.5201130041492295,0.7500000000000053,0.9999999999999933,-0.7614732654957365,-0.9540553130424655,-6.661338147750939e-15,-2.192690473634684e-15,-7.105427357601002e-15,5.329070518200751e-15,True
3.6515151515151514,-0.05322979044492375,1.38400595658263,0.5050636661060686,-1.4953344089840757,0.7500000000000052,0.9999999999999835,-0.7580447563025151,-0.953562307901767,-1.6542323066914832e-14,-3.941291737419306e-15,7.771561172376096e-15,5.218048215738236e-15,True
3.5858585858585856,-0.055730908852669986,1.3526813224081111,0.48840544955372056,-1.470766209121735,0.75000000000002,0.9999999999999586,-0.75445324461072,-0.9530765587432535,-4.141131881851834e-14,-5.037636974236648e-15,1.9984014443252818e-15,1.9984014443252818e-14,True
3.52020202020202,-0.0583013711888142,1.3212875987693453,0.4719931522464545,-1.4464160310235814,0.7500000000000132,0.9999999999999846,-0.7506885066178648,-0.9525991380638862,-1.5432100042289676e-14,-5.280498260873401e-15,2.2870594307278225e-14,1.3211653993039363e-14,True
3.454545454545454,-0.060945417006701114,1.2898226813675433,0.4558382218392256,-1.4222919987452243,0.7499999999999976,0.9999999999999759,-0.746739447107524,-0.9521310570955082,-2.4091839634365897e-14,-6.238065619612598e-15,1.9984014443252818e-15,-2.4424906541753444e-15,True
3.3888888888888884,-0.0636681361104001,1.2582842398161205,0.4399531129718843,-1.3984028337854348,0.7500000000000145,0.9999999999999698,-0.7425939775963913,-0.9516731948173069,-3.019806626980426e-14,-7.369105325949477e-15,1.3100631690576847e-14,1.454392162258955e-14,True
3.3232323232323226,-0.06647576408333372,1.2266696257977385,0.4243514990414687,-1.3747579894066477,0.7500000000000054,0.9999999999999697,-0.73823886294209,-0.9512261951325571,-3.0309088572266774e-14,-8.0629947163402e-15,2.353672812205332e-14,5.440092820663267e-15,True
3.2575757575757573,-0.06937609786526694,1.1949757400855592,0.40904855432141013,-1.3513678324286877,0.7500000000000121,0.9999999999999722,-0.7336595241455524,-0.950790319012028,-2.7755575615628914e-14,-9.242606680004428e-15,4.440892098500626e-16,1.2101430968414206e-14,True
3.1919191919191916,-0.07237908513110732,1.1631988395904174,0.3940613334860731,-1.3282438905868117,0.7499999999999992,0.9999999999999643,-0.7288397792370208,-0.9503652326795473,-3.574918139293004e-14,-9.658940314238862e-15,2.0650148258027912e-14,-7.771561172376096e-16,True
3.126262626262626,-0.07549766807762345,1.1313342561086144,0.37940928738780966,-1.3053991908672986,0.7500000000000155,0.9999999999999679,-0.7237614950226346,-0.9499497043325594,-3.2085445411667024e-14,-9.506284648352903e-15,1.3322676295501878e-15,1.554312234475219e-14,True
3.06060606060606,-0.07874900485202567,1.0993759832307046,0.3651149722567458,-1.2828487251269711,0.7500000000000231,0.9999999999999668,-0.7184041078537398,-0.9495411685847781,-3.319566843629218e-14,-7.951972413877684e-15,-1.8207657603852567e-14,2.3092638912203256e-14,True
2.994949494949495,-0.08215626201080689,1.0673160624576274,0.35120503945770526,-1.260610096263903,0.7500000000000191,0.9999999999999644,-0.7127439472735653,-0.9491350962717604,-3.5638159090467525e-14,-3.802513859341161e-15,-9.325873406851315e-15,1.9095836023552692e-14,True
2.929292929292929,-0.08575129219375387,1.0351436550080209,0.3377116448797641,-1.2387044262010405,0.7500000000000231,0.9999999999999851,-0.7067532541089249,-0.9487240704505487,-1.4876988529977098e-14,-4.163336342344337e-17,-2.220446049250313e-16,2.3092638912203256e-14,True
2.8636363636363633,-0.08957873073448437,1.002843603188122,0.32467451268296377,-1.2171576561440625,0.7500000000000145,0.9999999999999846,-0.7003987069885298,-0.9482964027237479,-1.5432100042289676e-14,-1.086630785351872e-14,0.0,1.454392162258955e-14,True
2.7979797979797976,-0.0937024691427876,0.9703941224418577,0.3121440749786487,-1.1960024614468865,0.7499999999999999,0.9999999999999971,-0.6936391200125936,-0.9478339955495272,-2.886579864025407e-15,-1.9984014443252818e-15,-2.886579864025407e-15,-1.1102230246251565e-16,True
2.732323232323232,-0.09821634051625575,0.9377629226545627,0.3001864956678315,-1.1752811843119204,0.7499999999999941,0.9999999999999851,-0.6864216587268128,-0.9473088931583113,-1.4876988529977098e-14,-8.93729534823251e-15,2.9976021664879227e-15,-5.88418203051333e-15,True
2.666666666666666,-0.10326280694455124,0.9049002811412967,0.28889223634147754,-1.1550505599415752,0.7499999999999847,0.9999999999999585,-0.678675210855968,-0.9466773900187164,-4.1522341120980855e-14,-2.621514116896151e-14,6.217248937900877e-15,-1.532107773982716e-14,True
2.6010101010101003,-0.10906818902798655,0.8717256719793292,0.27839182232346915,-1.1353898053812772,0.7499999999999909,0.9999999999999927,-0.6702977982598344,-0.9458692247301091,-7.327471962526033e-15,8.590350653037149e-15,-6.661338147750939e-16,-9.103828801926284e-15,True
2.5353535353535346,-0.11601576862903744,0.8380992876139185,0.2688875741659171,-1.1164153416656382,0.750000000000011,1.0000000000001459,-0.6611301153289352,-0.9447659980084901,1.4588330543574557e-13,8.468226120328382e-14,-3.441691376337985e-14,1.099120794378905e-14,True
2.469696969696969,-0.12481697687866825,0.8037533173598587,0.26072425028668544,-1.098308549268404,0.7500000000000053,0.9999999999999717,-0.6508922570030716,-0.9431537410273443,-2.8310687127941492e-14,-2.1566082253343666e-14,5.329070518200751e-15,5.329070518200751e-15,True
2.404040404040404,-0.1369726773755786,0.7680991554867298,0.2545606536189819,-1.0813602097915203,0.7500000000000057,0.9999999999998025,-0.6390068604469101,-0.9406107710212124,-1.9750867608081535e-13,-1.2856382625159313e-13,3.985700658404312e-14,5.662137425588298e-15,True
2.3383838383838382,-0.15604769408967564,0.7296482350639327,0.25169801718101803,-1.0658765657498965,0.7499999999999964,0.9999999999999682,-0.6240619893851276,-0.9363204037873202,-3.175237850427948e-14,-1.4682699500667695e-14,8.326672684688674e-15,-3.552713678800501e-15,True
2.2727272727272725,-0.186435068452096,0.6861450036239571,0.25219971978207245,-1.0500616890585261,0.7499999999999983,1.0000000000000042,-0.603807603189083,-0.9305853833399764,4.218847493575595e-15,3.774758283725532e-15,-7.771561172376096e-16,-1.6653345369377348e-15,True
2.2070707070707067,-0.21688832903078448,0.6416544399770557,0.24883134786569433,-1.0288399280042184,0.7500000000000079,1.0000000000000022,-0.5814534513293249,-0.9288316472989144,2.220446049250313e-15,1.4932499681208355e-14,-2.220446049250313e-15,7.882583474838611e-15,True
2.141414141414141,-0.2405800664413742,0.5994974920908236,0.2402595856783063,-1.0034668142421082,0.7500000000000006,0.9999999999999992,-0.5599080350659572,-0.9317513881554091,-7.771561172376096e-16,8.049116928532385e-16,8.881784197001252e-16,5.551115123125783e-16,True
2.0757575757575752,-0.260138687331815,0.5588771997446209,0.2287359065693844,-0.9758836631788712,0.75,0.9999999999997597,-0.5384802216517169,-0.9376385777557703,-2.402522625288839e-13,-2.0777823905859805e-13,3.608224830031759e-14,0.0,True
2.0101010101010095,-0.27726281825454435,0.519151250919833,0.2153415549907611,-0.9467618451970409,0.7500000000000043,1.0000000000000182,-0.5165424506639543,-0.9457401519047135,1.8207657603852567e-14,1.0935696792557792e-14,3.3306690738754696e-16,4.3298697960381105e-15,True
1.9444444444444438,-0.2927952566899122,0.4799645493810852,0.20056899145477397,-0.9163214196349012,0.7500000000000256,0.9999999999998049,-0.49367782222057766,-0.95576311422875,-1.9506618542664e-13,-3.5821345889530676e-13,-3.1807889655510735e-14,2.5646151868841116e-14,True
1.878787878787878,-0.30717923943781583,0.44110674125340027,0.1846677386664973,-0.8846474223789835,0.7500000000000088,0.9999999999998662,-0.46956524068912786,-0.967583550009386,-1.3378187446733136e-13,-2.1121993043493603e-13,-2.270406085358445e-14,8.770761894538737e-15,True
1.8131313131313123,-0.32058478382602545,0.40251895602986903,0.1678120029478241,-0.8519567135819777,0.7500000000000185,0.999999999999867,-0.44400419662350704,-0.9810386231884034,-1.3300471835009375e-13,-2.4302782009044677e-13,-2.731148640577885e-14,1.8540724511240114e-14,True
1.7474747474747474,-0.33294596704600793,0.3643567794738495,0.15024075505641446,-0.8188617031502307,0.7500000000000117,0.9999999999999952,-0.4170094932706578,-0.9957312251704193,-4.773959005888173e-15,-5.345723863570129e-14,-8.049116928532385e-15,1.1657341758564144e-14,True
1.6818181818181817,-0.34410943166794106,0.32691951962009086,0.13230928517464183,-0.7862807351399884,0.7499999999999956,0.9999999999999916,-0.38876915846713284,-1.0110544133103798,-8.43769498715119e-15,-6.661338147750939e-15,1.887379141862766e-15,-4.440892098500626e-15,True
1.616161616161616,-0.35404065050371525,0.2904273194603202,0.11438463470495694,-0.7549598575347561,0.7499999999999932,1.0000000000000275,-0.35940380783214454,-1.0264796318105696,2.7533531010703882e-14,1.2656542480726785e-14,1.3877787807814457e-15,-6.772360450213455e-15,True
1.5505050505050502,-0.362867617623167,0.2548947654020958,0.0967291477482542,-0.7251958405082644,0.7499999999999978,1.000000000000003,-0.3287893390854394,-1.0417464414358124,3.1086244689504383e-15,-1.27675647831893e-15,1.6653345369377348e-16,-2.220446049250313e-15,True
1.4848484848484844,-0.3707924758027142,0.22015868867951086,0.07948790811530591,-0.6969400225010273,0.7499999999999949,1.0000000000000118,-0.2965402745479127,-1.056815850817756,1.176836406102666e-14,-1.8318679906315083e-15,-2.7755575615628914e-17,-5.10702591327572e-15,True
1.4191919191919187,-0.3780169416756021,0.18591121125933785,0.06272809931310397,-0.6699825605171791,0.7500000000000073,1.0000000000000029,-0.261995870671524,-1.0717613291941355,2.886579864025407e-15,1.887379141862766e-15,-1.1102230246251565e-15,7.327471962526033e-15,True
1.353535353535353,-0.3847234064027504,0.15161608568380677,0.04646201389842981,-0.644024751022375,0.7499999999999984,1.000000000000041,-0.22402973854773225,-1.0867237826803242,4.107825191113079e-14,1.0436096431476471e-14,-1.1962653090336062e-14,-1.5543122344752192e-15,True
1.2878787878787872,-0.3910708333074963,0.11623381595725418,0.030667398256623984,-0.6187835252605489,0.7500000000000278,1.0000000000001563,-0.18050427889838128,-1.101836367738823,1.5631940186722204e-13,9.43689570931383e-15,-3.672062653947705e-14,2.7755575615628914e-14,True
1.2222222222222214,-0.3973026212423984,0.07643598841769886,0.015095443080229184,-0.5931927218023492,0.7500000000000002,1.0000000000000007,-0.12507707195623533,-1.1177817844433064,6.661338147750939e-16,1.6653345369377348e-16,-4.579669976578771e-16,2.220446049250313e-16,True
1.1565656565656557,-0.40342475861983546,6.6602800337191725e-15,2.06904673681355e-16,-0.5697132256884384,0.75,0.9999999999999999,-1.1494781897514177e-14,-1.132702701329682,-1.1102230246251565e-16,0.0,1.3045047530423396e-17,0.0,True
1.09090909090909,-0.4034247586198354,-2.401132465485356e-20,1.5139346321988e-16,-0.5697132256884384,0.75,1.0000000000000002,6.965852645705017e-22,-1.132702701329682,2.220446049250313e-16,5.551115123125783e-17,-2.3631369055996925e-20,0.0,True
1.025252525252525,-0.4034247586198354,-2.401132465485356e-20,1.5139346321988e-16,-0.5697132256884384,0.75,1.0000000000000002,6.965852645705017e-22,-1.132702701329682,2.220446049250313e-16,5.551115123125783e-17,-2.365423675407626e-20,0.0,True
0.9595959595959593,-0.4034247586198354,-2.401132465485356e-20,1.5139346321988e-16,-0.5697132256884384,0.75,1.0000000000000002,6.965852645705017e-22,-1.132702701329682,2.220446049250313e-16,5.551115123125783e-17,-2.3677104452155593e-20,0.0,True
0.8939393939393936,-0.4034247586198354,-2.401132465485356e-20,1.5139346321988e-16,-0.5697132256884384,0.75,1.0000000000000002,6.965852645705017e-22,-1.132702701329682,2.220446049250313e-16,5.551115123125783e-17,-2.3699972150234928e-20,0.0,True
0.8282828282828278,-0.4034247586198354,-2.401132465485356e-20,1.5139346321988e-16,-0.5697132256884384,0.75,1.0000000000000002,6.965852645705017e-22,-1.132702701329682,2.220446049250313e-16,5.551115123125783e-17,-2.3722839848314262e-20,0.0,True
0.7626262626262621,-0.4034247586198354,-2.401132465485356e-20,1.5139346321988e-16,-0.5697132256884384,0.75,1.0000000000000002,6.965852645705017e-22,-1.132702701329682,2.220446049250313e-16,5.551115123125783e-17,-2.3745707546393596e-20,0.0,True
0.6969696969696964,-0.4034247586198354,-2.401132465485356e-20,1.5139346321988e-16,-0.5697132256884384,0.75,1.0000000000000002,6.965852645705017e-22,-1.132702701329682,2.220446049250313e-16,5.551115123125783e-17,-2.3768575244472933e-20,0.0,True
0.6313131313131306,-0.4034247586198354,-2.401132465485356e-20,1.5139346321988e-16,-0.5697132256884384,0.75,1.0000000000000002,6.965852645705017e-22,-1.132702701329682,2.220446049250313e-16,5.551115123125783e-17,-2.3791442942552268e-20,0.0,True
0.5656565656565649,-0.4034247586198354,-2.401132465485356e-20,1.5139346321988e-16,-0.5697132256884384,0.75,1.0000000000000002,6.965852645705017e-22,-1.132702701329682,2.220446049250313e-16,5.551115123125783e-17,-2.3814310640631602e-20,0.0,True
0.5,-0.4034247586198354,-2.401132465485356e-20,1.5139346321988e-16,-0.5697132256884384,0.75,1.0000000000000002,6.965852645705017e-22,-1.132702701329682,2.220446049250313e-16,5.551115123125783e-17,-2.3837178338710936e-20,0.0,True
